web_id,mae,rmse,wape
qb13452106,1.1176470588235294,1.3932610920384718,0.8636363636363636
qb13452118,0.9411764705882353,1.3284223283101428,1.6
qb13452119,0.8823529411764706,1.1114378604524227,0.625
qb13452128,1.0,1.212678125181665,0.8095238095238095
qb13453725,2.2941176470588234,2.6678918753996625,0.7647058823529411
qb13454463,0.9411764705882353,1.0846522890932808,0.9411764705882353
qb13454478,0.5294117647058824,1.1631599960755994,3.0
qb13454480,0.7058823529411765,1.137592917989042,2.4
qb13456656,0.47058823529411764,0.9074852129730301,4.0
qb13456699,1.411764705882353,1.8149704259460602,1.1428571428571428
qb13456861,1.0,1.2602520756252087,2.4285714285714284
qb13456891,2.823529411764706,4.752708206288037,1.0
qb13456923,3.2941176470588234,3.985266984930429,1.0
qb13456927,1.588235294117647,2.072225288683357,0.7714285714285715
qb13456952,1.9411764705882353,2.3136424046231925,0.5689655172413793
qb13458229,0.23529411764705882,0.9701425001453319,1.0
qb13461781,1.2352941176470589,1.475286612233465,1.105263157894737
qb13461786,0.9411764705882353,1.0846522890932808,0.8
qb13465801,1.0,1.3503812097939996,1.2142857142857142
qb13465839,0.8235294117647058,1.1881770515720091,0.9333333333333333
qb13465867,2.411764705882353,2.6898502035702765,1.3225806451612903
qb13465872,1.4705882352941178,1.9250668437592438,0.7352941176470589
qb13465873,1.7647058823529411,2.0291986247835694,0.8108108108108109
qb13465890,1.3529411764705883,1.5904124511289146,0.8846153846153846
qb13465895,0.23529411764705882,0.5940885257860046,
qb13466013,5.0,6.216675866050072,1.6037735849056605
qb13466043,2.0588235294117645,3.0582578662484607,1.1666666666666667
qb13466045,2.235294117647059,2.5895718474182514,1.5833333333333333
qb13466095,2.4705882352941178,2.970442628930023,0.8571428571428571
qb13466141,0.17647058823529413,0.42008402520840293,
qb13466144,1.4705882352941178,1.9553847221876073,1.7857142857142858
qb13466162,2.6470588235294117,3.171564839225546,0.9
qb13468104,1.3529411764705883,1.6269784336399213,1.2777777777777777
qb13468105,1.2941176470588236,1.6087993330796875,1.375
qb13468106,0.23529411764705882,0.6859943405700354,
qb13469748,1.2941176470588236,1.6449566416599486,0.7857142857142857
qb13469749,1.4705882352941178,1.7320508075688772,0.78125
qb13469754,1.6470588235294117,2.0291986247835694,1.0
qb13471082,1.0,1.2602520756252087,3.4
qb13471086,0.5882352941176471,0.9074852129730301,0.8333333333333334
qb13471145,1.1176470588235294,1.5146344928922038,1.3571428571428572
qb13471180,0.0,0.0,
qb13471185,0.058823529411764705,0.24253562503633297,
qb13471186,0.17647058823529413,0.7276068751089989,
qb13471200,1.0,1.3503812097939996,2.4285714285714284
qb13471370,1.0,1.212678125181665,0.7391304347826086
qb13471371,0.7058823529411765,1.0289915108550531,1.3333333333333333
qb13471380,0.4117647058823529,0.6416889479197478,1.0
qb13471385,0.5294117647058824,0.9393364366277243,
qb13471393,0.5294117647058824,0.7276068751089989,1.0
qb13471429,0.7058823529411765,0.9701425001453319,
qb13472805,0.35294117647058826,0.5940885257860046,
qb13472906,0.35294117647058826,0.6859943405700354,0.8571428571428571
qb13472922,0.35294117647058826,0.6859943405700354,1.5
qb13476504,1.588235294117647,2.072225288683357,0.6
qb13476509,0.7647058823529411,1.3932610920384718,1.625
qb13476637,2.0588235294117645,2.818009309883173,0.5384615384615384
qb13476690,1.5294117647058822,1.909727421264462,1.4444444444444444
qb13476692,1.4705882352941178,1.7320508075688772,0.6944444444444444
qb13477238,0.8823529411764706,1.0,1.0
qb13477239,1.2352941176470589,1.5146344928922038,1.0
qb13477240,0.7058823529411765,1.137592917989042,3.0
qb13477246,0.35294117647058826,0.8401680504168059,
qb13477255,0.7058823529411765,1.137592917989042,0.8571428571428571
qb13477267,0.8823529411764706,1.0,1.0714285714285714
qb13478847,1.0,1.212678125181665,0.9444444444444444
qb13479329,0.47058823529411764,0.7669649888473704,1.1428571428571428
qb13479330,2.1176470588235294,2.7224556389190906,1.7142857142857142
qb13479331,0.5882352941176471,1.0289915108550531,
qb13479336,0.7647058823529411,0.9393364366277243,0.9285714285714286
qb13479924,1.6470588235294117,1.8786728732554485,1.0769230769230769
qb13479969,0.8235294117647058,1.0289915108550531,0.6363636363636364
qb13479970,1.2941176470588236,1.5339299776947408,0.8148148148148148
qb13487663,0.6470588235294118,0.8744746321952062,0.8461538461538461
qb13488399,1.5294117647058822,2.14201664188625,1.1818181818181819
qb13488403,1.8235294117647058,2.413198999619531,2.2142857142857144
qb13488407,1.2941176470588236,2.678893538055459,
qb13488603,0.29411764705882354,0.5423261445466404,
qb13488608,1.3529411764705883,1.697749375254331,1.0952380952380953
qb13488715,0.5294117647058824,0.7276068751089989,1.2857142857142858
qb13488729,1.1764705882352942,1.4552137502179978,0.8
qb13490193,0.5294117647058824,0.8043996665398437,0.6923076923076923
qb13491266,0.29411764705882354,0.6416889479197478,0.7142857142857143
qb13492006,1.2941176470588236,1.8149704259460602,1.1
qb13493054,0.5882352941176471,1.137592917989042,1.6666666666666667
qb13499627,1.1176470588235294,1.2602520756252087,1.3571428571428572
qb13499635,1.4705882352941178,2.182820625326997,1.1363636363636365
qb13499665,1.3529411764705883,1.7320508075688772,1.4375
qb13499705,1.3529411764705883,1.6627404735414788,0.8846153846153846
qb13499715,0.058823529411764705,0.24253562503633297,
qb13499759,0.7058823529411765,0.8401680504168059,0.8571428571428571
qb13499761,0.17647058823529413,0.42008402520840293,1.5
qb13499775,0.7647058823529411,1.0571882797418488,2.1666666666666665
qb13499776,0.9411764705882353,1.2366938848016846,2.2857142857142856
qb13499804,1.588235294117647,1.9852396506689653,0.84375
qb13499806,2.0,2.3763541031440183,0.7391304347826086
qb13499827,0.47058823529411764,0.6859943405700354,1.1428571428571428
qb13500208,0.5294117647058824,0.8744746321952062,1.2857142857142858
qb13500209,0.7647058823529411,1.2602520756252087,2.6
qb13500210,0.8823529411764706,1.212678125181665,2.5
qb13500679,1.0588235294117647,1.3284223283101428,1.8
qb13500709,2.1176470588235294,2.5667557916789914,0.782608695652174
qb13500710,0.058823529411764705,0.24253562503633297,
qb13500711,0.5882352941176471,1.0289915108550531,1.4285714285714286
qb13500712,1.411764705882353,1.8470962903655979,0.9230769230769231
qb13500713,0.5882352941176471,1.0289915108550531,1.4285714285714286
qb13500714,0.0,0.0,
